comment_id,post_id,user_id,author_id,post_timestamp,comment_timestamp,like_count,text_content,clean_text,rho,window_size,post_comment_count,mean_token_length,semantic_entropy,spectral_entropy,combined_entropy,normalized_entropy,W_i,burst_risk
5275393759904611,5275355478229068,5491124988,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:22:26+08:00,1,让子弹飞一会,让子弹飞一会,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275393856900153,5275355478229068,2150749582,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:22:50+08:00,0,#第一批养虾人如何平衡风险#,#第一批养虾人如何平衡风险#,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275394388788430,5275355478229068,5491124988,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:24:57+08:00,1,openclaw是否有风险 建议让子弹飞一会再做选择 相信政策指引,openclaw是否有风险 建议让子弹飞一会再做选择 相信政策指引,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275395869902929,5275355478229068,1885760203,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:30:50+08:00,0,风险会一直存在，计算机互联网都发现了这么多年了，也没把安全问题彻底解决。这次解决的是AI大模型公司终于把token卖到了普通用户手里。,风险会一直存在，计算机互联网都发现了这么多年了，也没把安全问题彻底解决。这次解决的是AI大模型公司终于把token卖到了普通用户手里。,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275396200729095,5275355478229068,5547083588,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:32:09+08:00,2,突然爆火的就没有好东西,突然爆火的就没有好东西,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275396207543735,5275355478229068,1848432637,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:32:10+08:00,0,#官方回应如何应对养龙虾的风险#,#官方回应如何应对养龙虾的风险#,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275396733927602,5275355478229068,5506360688,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:34:15+08:00,0,欧凯,欧凯,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275399716343401,5275355478229068,7509447625,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:46:07+08:00,0,#官方回应如何应对养龙虾的风险#,#官方回应如何应对养龙虾的风险#,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275401001894624,5275355478229068,6113366181,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 05:51:13+08:00,0,#官方回应如何应对养龙虾的风险#  怎么看👀,#官方回应如何应对养龙虾的风险# 怎么看👀,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275407515648445,5275355478229068,1442568647,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:17:06+08:00,0,知道了,知道了,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275407738734283,5275355478229068,1713113323,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:18:00+08:00,3,还是别跟风,还是别跟风,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275408812739780,5275355478229068,6725365226,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:22:16+08:00,0,转发,转发,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275410797692113,5275355478229068,1107465025,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:30:08+08:00,3,感觉是帮别人养龙虾,感觉是帮别人养龙虾,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275411139266214,5275355478229068,7315194459,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:31:30+08:00,0,转发微博,转发微博,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275411256707388,5275355478229068,2573100687,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:31:59+08:00,0,#官方回应如何应对养龙虾的风险#,#官方回应如何应对养龙虾的风险#,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275413565670925,5275355478229068,2573100687,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:41:09+08:00,0,#安全养龙虾6要6不要#,#安全养龙虾6要6不要#,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275413869761648,5275355478229068,1856385102,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:42:22+08:00,8,有人还记得元宇宙吗,有人还记得元宇宙吗,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275414446476843,5275355478229068,6298361769,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:44:39+08:00,0,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险#,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险#,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275414629194997,5275355478229068,6298361769,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 06:45:23+08:00,0,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险# ,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险#,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275419903530742,5275355478229068,2573100687,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:06:20+08:00,0,#官方回应如何应对养龙虾的风险#,#官方回应如何应对养龙虾的风险#,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275420154924552,5275355478229068,2573100687,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:07:20+08:00,0,#腾讯云回应近期龙虾问题#,#腾讯云回应近期龙虾问题#,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275420434896472,5275355478229068,1906579450,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:08:27+08:00,1,全力推广，肯定有问题,全力推广，肯定有问题,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275423009146640,5275355478229068,7852506170,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:18:40+08:00,0,我想問他的商機在哪裡為什麼大公司都要進場,我想問他的商機在哪裡為什麼大公司都要進場,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275423552311613,5275355478229068,5581702095,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:20:50+08:00,0,晚安,晚安,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275423615489307,5275355478229068,2603186385,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:21:05+08:00,0,哦,哦,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275425756683657,5275355478229068,2309014794,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:29:36+08:00,0,企业都Ai员工了，失业率谁来降低,企业都Ai员工了，失业率谁来降低,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275426172968157,5275355478229068,3192596614,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:31:15+08:00,1,当心病毒入侵，慎重选择,当心病毒入侵，慎重选择,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275426205205510,5275355478229068,5332775920,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:31:23+08:00,0,不,不,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275427788821299,5275355478229068,7922471836,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:37:40+08:00,0,以前有个养宠物，现在搞个养龙虾🦞，那个两个夹子看上去很锋利…要夹谁！,以前有个养宠物，现在搞个养龙虾🦞，那个两个夹子看上去很锋利…要夹谁！,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275427817656134,5275355478229068,6436752105,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:37:47+08:00,0,的,的,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275428204057270,5275355478229068,6298361769,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:39:19+08:00,4,对啊//@老艾观察:不必跟风，让专业的人先养，把风险和雷充分排除！,对啊//@老艾观察:不必跟风，让专业的人先养，把风险和雷充分排除！,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275428492149657,5275355478229068,6298361769,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:40:27+08:00,0,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险# //@帕丁小叶:还是要防范,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险# //@帕丁小叶:还是要防范,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275429252106272,5275355478229068,6656654902,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:43:29+08:00,0,哈哈哈,哈哈哈,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275429841668642,5275355478229068,5657732612,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:45:50+08:00,0,没实际落地应用场景➕安全问题，大型企业部署也只能停留在部署。,没实际落地应用场景➕安全问题，大型企业部署也只能停留在部署。,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275430712250536,5275355478229068,3026093945,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:49:17+08:00,0,一瞬间那么红，又是活国外的真不怕死，信息裸奔了这个 ai 有啥用，国内做不出来吗，不要跟风,一瞬间那么红，又是活国外的真不怕死，信息裸奔了这个 ai 有啥用，国内做不出来吗，不要跟风,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275432324697411,5275355478229068,2133125325,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 07:55:42+08:00,0,龙虾会偷钱,龙虾会偷钱,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275433543146332,5275355478229068,1075538751,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 08:00:32+08:00,0,养不起,养不起,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275434417658668,5275355478229068,1681163445,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 08:04:01+08:00,0,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险# ,#官方回应如何应对养龙虾的风险# #第一批养虾人如何平衡风险#,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275434658824268,5275355478229068,1417648144,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 08:04:57+08:00,1,风险明摆着，跟风炒作为了啥？,风险明摆着，跟风炒作为了啥？,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275437550799646,5275355478229068,7782582136,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 08:16:28+08:00,0,没有养,没有养,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275456595035138,5275355478229068,2044195247,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 09:32:08+08:00,2,不是啥好的，大量信息会被泄露，没有安全防护下应紧急叫停。,不是啥好的，大量信息会被泄露，没有安全防护下应紧急叫停。,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275496420212896,5275355478229068,7516040750,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 12:10:23+08:00,0,虎山之行要看自已的算力,虎山之行要看自已的算力,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275518682530527,5275355478229068,3992041010,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 13:38:51+08:00,0,你不是说今天晚上去,你不是说今天晚上去,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275527646282616,5275355478229068,1336283041,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 14:14:28+08:00,0,博主@平原公子赵胜 对此的提醒让人醍醐灌顶：网页链接,博主@平原公子赵胜 对此的提醒让人醍醐灌顶：网页链接,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275550480335662,5275355478229068,6590641927,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 15:45:12+08:00,0,00:36 安全首位,00:36 安全首位,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275555822045564,5275355478229068,5190975400,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 16:06:26+08:00,1,拒绝使用！,拒绝使用！,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275559823410386,5275355478229068,1635480581,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 16:22:20+08:00,0,铺天盖地的宣传……给自己植入了一个超级间谍或诈骗分子……,铺天盖地的宣传……给自己植入了一个超级间谍或诈骗分子……,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275561595505799,5275355478229068,1100360250,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 16:29:22+08:00,0,让傻子先养,让傻子先养,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275566048543674,5275355478229068,1551290427,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 16:47:04+08:00,0,防范风险,防范风险,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275578278089416,5275355478229068,6045272437,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 17:35:40+08:00,0,，,，,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275583917328608,5275355478229068,1160696362,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 17:58:04+08:00,0,之前看到华为小艺帮帮忙，因为各个软件直接权限问题，还不能完成越权的任务。这次小龙虾更像是完全版，虽然很诱人，但有点担心权限安全问题。希望推荐几个安全的龙虾参考。,之前看到华为小艺帮帮忙，因为各个软件直接权限问题，还不能完成越权的任务。这次小龙虾更像是完全版，虽然很诱人，但有点担心权限安全问题。希望推荐几个安全的龙虾参考。,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275611800539430,5275355478229068,7488236300,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 19:48:52+08:00,0,先看看呗,先看看呗,0.013159554388241694,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216882,0.38992071377831183
5275639915481524,5275355478229068,7167274050,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 21:40:35+08:00,0,转发微博,转发微博,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275640112087725,5275355478229068,5393982838,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 21:41:22+08:00,1,小心鱿鱼资本下的圈套,小心鱿鱼资本下的圈套,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275653779751614,5275355478229068,3108210501,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 22:35:41+08:00,0,微软  谷歌 ：我们都没装  ,微软 谷歌 ：我们都没装,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275674573016317,5275355478229068,7733569878,7040797671,2026-03-12 02:50:20+08:00,2026-03-12 23:58:18+08:00,0,把握就是普通人看看热闹就行,把握就是普通人看看热闹就行,0.013159554388241691,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275727454798378,5275355478229068,1906616587,7040797671,2026-03-12 02:50:20+08:00,2026-03-13 03:28:25+08:00,0,养笼虾（虾没钳）,养笼虾（虾没钳）,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275729568989481,5275355478229068,5349916799,7040797671,2026-03-12 02:50:20+08:00,2026-03-13 03:36:49+08:00,1,这到底什么东西,这到底什么东西,0.01315955438824169,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216883,0.3899207137783117
5275803627815393,5275355478229068,7453048979,7040797671,2026-03-12 02:50:20+08:00,2026-03-13 08:31:06+08:00,0,1,1,0.013159554388241684,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216884,0.3899207137783116
5275854139032843,5275355478229068,7914841352,7040797671,2026-03-12 02:50:20+08:00,2026-03-13 11:51:50+08:00,0,什么都要管？,什么都要管？,0.013159554388241679,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216885,0.3899207137783115
5276089204605976,5275355478229068,1227417373,7040797671,2026-03-12 02:50:20+08:00,2026-03-14 03:25:54+08:00,0,我们单位前天通知不能用,我们单位前天通知不能用,0.013159554388241654,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.610079286221689,0.38992071377831095
5277155957146285,5275355478229068,7004823422,7040797671,2026-03-12 02:50:20+08:00,2026-03-17 02:04:47+08:00,0,高级木马,高级木马,0.013159554388241373,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216955,0.3899207137783045
5277165172033998,5275355478229068,1963758565,7040797671,2026-03-12 02:50:20+08:00,2026-03-17 02:41:25+08:00,0,转发微博,转发微博,0.01315955438824137,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216956,0.3899207137783044
5277167933981965,5275355478229068,5124336082,7040797671,2026-03-12 02:50:20+08:00,2026-03-17 02:52:23+08:00,0,豆包我都不用我用它？,豆包我都不用我用它？,0.013159554388241368,96,96,13.375,4.558729802765088,3.4783475190850024,4.031879884121982,0.8833418737989357,0.6100792862216956,0.3899207137783044
5275635179586251,5275634756487489,5762999670,4002126233,2026-03-12 21:20:05+08:00,2026-03-12 21:21:46+08:00,0,两位主演的颜值真的好高啊，这部剧我一定要追！,两位主演的颜值真的好高啊，这部剧我一定要追！,0.0,1,1,,,,,,1.0,0.0
5277170735778437,5275739941503353,6509845434,6509845434,2026-03-13 04:18:03+08:00,2026-03-17 03:03:31+08:00,1,英伟达今晚又要改写AI算力的游戏规则了，黄仁勋亲自主讲，将发布前所未见的新芯片！这场英伟达史上规模最大，影响力最深远的AI大会，吸引了190多个国家，超3万人现场参与。  NVIDIA GTC 2026大会将让你再次见证AI科技的历史，如果你不在现场，可以直接扫码线上参会⬇️,英伟达今晚又要改写AI算力的游戏规则了，黄仁勋亲自主讲，将发布前所未见的新芯片！这场英伟达史上规模最大，影响力最深远的AI大会，吸引了190多个国家，超3万人现场参与。 NVIDIA GTC 2026大会将让你再次见证AI科技的历史，如果你不在现场，可以直接扫码线上参会⬇️,0.0,1,1,,,,,,1.0,0.0
5275983818787330,5275983139574848,5762999670,6928880314,2026-03-13 20:24:26+08:00,2026-03-13 20:27:08+08:00,0,AI：我只是一个辅助工具，不是哆啦A梦啊喂！,AI：我只是一个辅助工具，不是哆啦A梦啊喂！,0.006649038006690541,2,2,11.5,0.6931471805599453,0.0,0.39003729330089526,0.5627048688069557,0.6757328520707905,0.3242671479292095
5276283510457217,5275983139574848,6009503762,6928880314,2026-03-13 20:24:26+08:00,2026-03-14 16:18:00+08:00,0,那也得懂得人去输入指令,那也得懂得人去输入指令,0.006649038006690541,2,2,11.5,0.6931471805599453,0.0,0.39003729330089526,0.5627048688069557,0.6757328520707905,0.3242671479292095
5276002369405388,5276002315668054,7192431082,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 21:40:50+08:00,0,AI伙伴，生活小助手。,AI伙伴，生活小助手。,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276004111353203,5276002315668054,1595766492,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 21:47:46+08:00,0,真的好可爱呀！非常好看,真的好可爱呀！非常好看,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276004165616911,5276002315668054,2485425080,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 21:47:59+08:00,0,哈哈，这波街头观察够意思！你的欣赏眼光真不错，下次偶遇记得带上瓜子，咱们边吃边聊,哈哈，这波街头观察够意思！你的欣赏眼光真不错，下次偶遇记得带上瓜子，咱们边吃边聊,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276017281466770,5276002315668054,5949326903,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 22:40:05+08:00,0,博主真的是太秀了,博主真的是太秀了,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276022622918282,5276002315668054,2080298957,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 23:01:20+08:00,0,这这么多人喜欢看吗,这这么多人喜欢看吗,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276024679432949,5276002315668054,5666920610,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 23:09:29+08:00,0,过度依赖，小心丢失生活本质！,过度依赖，小心丢失生活本质！,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276024682056880,5276002315668054,2383488035,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 23:09:31+08:00,0,AI成了日常必备伴侣了啊😯！,AI成了日常必备伴侣了啊😯！,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276024855072689,5276002315668054,2485425080,2485425080,2026-03-13 21:40:38+08:00,2026-03-13 23:10:12+08:00,0,哈哈，AI确实是个好帮手！不过咱们还得保持自己的独立思考，不是吗？,哈哈，AI确实是个好帮手！不过咱们还得保持自己的独立思考，不是吗？,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276043747267121,5276002315668054,2485425080,2485425080,2026-03-13 21:40:38+08:00,2026-03-14 00:25:16+08:00,0,是的。不要过度依赖，它只是个工具而已,是的。不要过度依赖，它只是个工具而已,0.011820512011894302,9,9,11.333333333333334,2.191759521774925,1.9748317279924508,2.0979195233266044,0.9548043222190757,0.6632121871754451,0.33678781282455494
5276129237927948,5276129103713560,6423306959,1632234453,2026-03-14 06:04:27+08:00,2026-03-14 06:04:59+08:00,3,姐姐，龙虾还让你吃上自己的热搜了，哈哈哈,姐姐，龙虾还让你吃上自己的热搜了，哈哈哈,0.012948126644607894,38,38,8.421052631578947,3.6312270471673567,3.329494542973198,3.5275383483671625,0.9697470227433731,0.6421690567763579,0.35783094322364206
5276129864975826,5276129103713560,1877912051,1632234453,2026-03-14 06:04:27+08:00,2026-03-14 06:07:28+08:00,0,第二，就喜欢蓝心大妹子,第二，就喜欢蓝心大妹子,0.012948126644607894,38,38,8.421052631578947,3.6312270471673567,3.329494542973198,3.5275383483671625,0.9697470227433731,0.6421690567763579,0.35783094322364206
5276131000590811,5276129103713560,1648953695,1632234453,2026-03-14 06:04:27+08:00,2026-03-14 06:11:59+08:00,0,技术型（长腿）美女,技术型（长腿）美女,0.012948126644607894,38,38,8.421052631578947,3.6312270471673567,3.329494542973198,3.5275383483671625,0.9697470227433731,0.6421690567763579,0.35783094322364206
5276134336102639,5276129103713560,7871075278,1632234453,2026-03-14 06:04:27+08:00,2026-03-14 06:25:13+08:00,0,我也在养龙虾,我也在养龙虾,0.012948126644607894,38,38,8.421052631578947,3.6312270471673567,3.329494542973198,3.5275383483671625,0.9697470227433731,0.6421690567763579,0.35783094322364206
5276134397712689,5276129103713560,7494639252,1632234453,2026-03-14 06:04:27+08:00,2026-03-14 06:25:29+08:00,0,不得不说，有了AI在某些方面是方便了,不得不说，有了AI在某些方面是方便了,0.012948126644607894,38,38,8.421052631578947,3.6312270471673567,3.329494542973198,3.5275383483671625,0.9697470227433731,0.6421690567763579,0.35783094322364206
